ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,l_ipn
2006-09-09,6.611855584826077,5.531951636698577,9.36189855138287,6.611855584826077,6.611855584826077,0.7776451022156741,0.7776451022156741,0.7776451022156741,0.7776451022156741,0.7776451022156741,0.7776451022156741,0.0,0.0,0.0,7.389500687041751,8
2006-09-10,6.632865437380305,3.5795110668204737,7.4341806133935195,6.632865437380305,6.632865437380305,-1.0490147396709835,-1.0490147396709835,-1.0490147396709835,-1.0490147396709835,-1.0490147396709835,-1.0490147396709835,0.0,0.0,0.0,5.583850697709321,8
2006-09-11,6.653875289935002,5.679578740210665,9.319579022106343,6.653875289935002,6.653875289935002,0.9185856469973203,0.9185856469973203,0.9185856469973203,0.9185856469973203,0.9185856469973203,0.9185856469973203,0.0,0.0,0.0,7.572460936932322,8
2006-09-12,6.6748851424897016,4.572796498956225,8.471150942713944,6.6748851424897016,6.6748851424897016,-0.19163884300531397,-0.19163884300531397,-0.19163884300531397,-0.19163884300531397,-0.19163884300531397,-0.19163884300531397,0.0,0.0,0.0,6.483246299484388,8
2006-09-13,6.6958949950444,4.686820864495275,8.539004023559729,6.6958949950444,6.6958949950444,-0.12403440517764078,-0.12403440517764078,-0.12403440517764078,-0.12403440517764078,-0.12403440517764078,-0.12403440517764078,0.0,0.0,0.0,6.571860589866759,8
2006-09-14,6.716904847605585,4.7600244459851515,8.515334035886788,6.716904847605585,6.716904847605585,-0.18643409065893124,-0.18643409065893124,-0.18643409065893124,-0.18643409065893124,-0.18643409065893124,-0.18643409065893124,0.0,0.0,0.0,6.530470756946654,8
2006-09-15,6.737914700166771,4.672068446258915,8.49433528321659,6.737914700166771,6.737914700166771,-0.14510867070146952,-0.14510867070146952,-0.14510867070146952,-0.14510867070146952,-0.14510867070146952,-0.14510867070146952,0.0,0.0,0.0,6.592806029465301,8
2006-09-16,6.758924552727957,5.597756045443738,9.51194270104574,6.758924552727957,6.758924552727957,0.7776451022198008,0.7776451022198008,0.7776451022198008,0.7776451022198008,0.7776451022198008,0.7776451022198008,0.0,0.0,0.0,7.536569654947758,8
2006-09-17,6.779934405289142,3.7072029616172744,7.629153032349835,6.779934405289142,6.779934405289142,-1.0490147396710001,-1.0490147396710001,-1.0490147396710001,-1.0490147396710001,-1.0490147396710001,-1.0490147396710001,0.0,0.0,0.0,5.730919665618142,8
2006-09-18,6.800944257850328,5.860190398275138,9.708524405878606,6.800944257850328,6.800944257850328,0.9185856469972621,0.9185856469972621,0.9185856469972621,0.9185856469972621,0.9185856469972621,0.9185856469972621,0.0,0.0,0.0,7.71952990484759,8
2006-09-19,6.821954110411514,4.630544834872301,8.483071508923855,6.821954110411514,6.821954110411514,-0.1916388430080005,-0.1916388430080005,-0.1916388430080005,-0.1916388430080005,-0.1916388430080005,-0.1916388430080005,0.0,0.0,0.0,6.630315267403513,8
2006-09-20,6.842963962972699,4.810991230663867,8.510704640152909,6.842963962972699,6.842963962972699,-0.12403440517928642,-0.12403440517928642,-0.12403440517928642,-0.12403440517928642,-0.12403440517928642,-0.12403440517928642,0.0,0.0,0.0,6.7189295577934125,8
2006-09-21,6.863973815533885,4.747497892157853,8.449824501087965,6.863973815533885,6.863973815533885,-0.18643409065723218,-0.18643409065723218,-0.18643409065723218,-0.18643409065723218,-0.18643409065723218,-0.18643409065723218,0.0,0.0,0.0,6.677539724876653,8
2006-09-22,6.884983668095071,4.866068097946692,8.594934430654202,6.884983668095071,6.884983668095071,-0.1451086707022802,-0.1451086707022802,-0.1451086707022802,-0.1451086707022802,-0.1451086707022802,-0.1451086707022802,0.0,0.0,0.0,6.739874997392791,8
2006-09-23,6.905993520656256,5.849987170635629,9.572548991398502,6.905993520656256,6.905993520656256,0.7776451022199972,0.7776451022199972,0.7776451022199972,0.7776451022199972,0.7776451022199972,0.7776451022199972,0.0,0.0,0.0,7.683638622876254,8
2006-09-24,6.927003373217443,3.960100392663777,7.817303683713998,6.927003373217443,6.927003373217443,-1.0490147396708482,-1.0490147396708482,-1.0490147396708482,-1.0490147396708482,-1.0490147396708482,-1.0490147396708482,0.0,0.0,0.0,5.877988633546595,8
2006-09-25,6.948013225778628,6.103323947039104,9.777372293444207,6.948013225778628,6.948013225778628,0.918585646998168,0.918585646998168,0.918585646998168,0.918585646998168,0.918585646998168,0.918585646998168,0.0,0.0,0.0,7.866598872776796,8
