date,l_ipn,f,rolling_mean,rolling_std,upper_limit,anomaly,lag_1,lag_3,lag_7,pct_change,rolling_max,rolling_min,momentum,deviation_from_mean,z_score,anomaly_int,consecutive_anomalies,day_of_week,is_weekend,anomaly_isoforest,risk_score
2006-08-04,0,458,368.14285714285717,380.98881373404805,1130.1204846109533,False,177.0,426.0,1506.0,1.5875706214689265,1163.0,74.0,281.0,89.85714285714283,0.23585243781289567,0,0.0,4,0,0,0.4794410086017451
2006-08-05,0,796,462.85714285714283,394.94490272755417,1252.746948312251,False,458.0,1163.0,133.0,0.7379912663755459,1163.0,74.0,338.0,333.14285714285717,0.8435172764781754,0,0.0,5,1,0,0.47972886336124787
2006-08-06,0,226,484.57142857142856,373.6040047710321,1231.7794381134927,False,796.0,177.0,74.0,-0.7160804020100502,1163.0,146.0,-570.0,-258.57142857142856,-0.6921002407586474,0,0.0,6,1,0,0.42125518476803914
2006-08-07,0,167,487.57142857142856,370.50364691991007,1228.5787224112487,False,226.0,458.0,146.0,-0.26106194690265483,1163.0,167.0,-59.0,-320.57142857142856,-0.8652314831017306,0,0.0,0,0,0,0.3680965058112694
2006-08-08,0,1561,649.7142857142857,545.9034451517708,1741.5211760178272,False,167.0,796.0,426.0,8.347305389221557,1561.0,167.0,1394.0,911.2857142857143,1.6693166267510815,0,0.0,1,0,0,2.6710871666682676
2006-08-09,0,611,570.8571428571429,497.0866552796845,1565.030453416512,False,1561.0,226.0,1163.0,-0.6085842408712363,1561.0,167.0,-950.0,40.14285714285711,0.08075625428469468,0,0.0,2,0,0,0.1804107492174522
2006-08-10,0,361,597.1428571428571,477.257941638632,1551.6587404201211,False,611.0,167.0,177.0,-0.4091653027823241,1561.0,167.0,-250.0,-236.1428571428571,-0.49479082817180314,0,0.0,3,0,0,0.27546811555571216
2006-08-11,0,132,550.5714285714286,508.0134043975809,1566.5982373665904,False,361.0,1561.0,458.0,-0.6343490304709141,1561.0,132.0,-229.0,-418.57142857142856,-0.8239377479190867,0,0.0,4,0,0,0.44696546938940884
2006-08-12,0,267,475.0,504.7550561080767,1484.5101122161534,False,132.0,611.0,796.0,1.022727272727273,1561.0,132.0,135.0,-208.0,-0.4120810546861627,0,0.0,5,1,0,0.39991018732197514
2006-08-13,0,109,458.2857142857143,516.1823690278844,1490.650452341483,False,267.0,361.0,226.0,-0.5917602996254682,1561.0,109.0,-158.0,-349.2857142857143,-0.6766711311291115,0,0.0,6,1,0,0.38477497080155604
2006-08-14,0,110,450.14285714285717,521.9605440297288,1494.0639452023147,False,109.0,132.0,167.0,0.00917431192660545,1561.0,109.0,1.0,-340.14285714285717,-0.6516639131383174,0,0.0,0,0,0,0.23037594758006244
2006-08-15,0,415,286.42857142857144,188.97606298405447,664.3806973966804,False,110.0,267.0,1561.0,2.772727272727273,611.0,109.0,305.0,128.57142857142856,0.6803582408143132,0,0.0,1,0,0,0.9313072024668279
2006-08-16,0,528,274.57142857142856,166.48208826863822,607.535605108705,False,415.0,109.0,611.0,0.272289156626506,528.0,109.0,113.0,253.42857142857144,1.5222571919993162,0,0.0,2,0,0,0.6008623063563872
2006-08-17,0,7488,1292.7142857142858,2736.6669334725234,6766.048152659332,True,528.0,110.0,361.0,13.181818181818182,7488.0,109.0,6960.0,6195.285714285714,2.263806974781005,1,1.0,3,0,1,4.487786986627897
2006-08-18,0,424,1334.4285714285713,2718.18878772507,6770.806146878712,False,7488.0,415.0,132.0,-0.9433760683760684,7488.0,109.0,-7064.0,-910.4285714285713,-0.33493941708189473,0,1.0,4,0,0,0.6030728130726802
2006-08-19,0,295,1338.4285714285713,2716.3761924754863,6771.180956379544,False,424.0,528.0,267.0,-0.3042452830188679,7488.0,109.0,-129.0,-1043.4285714285713,-0.38412520713356074,0,1.0,5,1,0,0.4605051432514632
2006-08-20,0,865,1446.4285714285713,2674.0477967021493,6794.52416483287,False,295.0,7488.0,109.0,1.9322033898305087,7488.0,110.0,570.0,-581.4285714285713,-0.2174338730860746,0,0.0,6,1,0,0.5591527030377532
2006-08-21,0,4085,2014.2857142857142,2763.511517030806,7541.308748347326,False,865.0,424.0,110.0,3.722543352601156,7488.0,295.0,3220.0,2070.714285714286,0.7493054635234755,0,0.0,0,0,0,1.1928927503835054
2006-08-22,0,2677,2337.4285714285716,2676.206946229611,7689.842463887793,False,4085.0,295.0,415.0,-0.3446756425948593,7488.0,295.0,-1408.0,339.57142857142844,0.1268853396337612,0,0.0,1,0,0,0.13057877952053124
2006-08-23,0,833,2381.0,2644.128274750174,7669.256549500348,False,2677.0,865.0,528.0,-0.6888307807246918,7488.0,295.0,-1844.0,-1548.0,-0.5854481452083782,0,0.0,2,0,0,0.3771145460041053
2006-08-24,0,143,1331.7142857142858,1481.4788460955394,4294.671977905365,False,833.0,4085.0,7488.0,-0.8283313325330132,4085.0,143.0,-690.0,-1188.7142857142858,-0.8023835647895514,0,0.0,3,0,0,0.4879170808095963
2006-08-25,0,4624,1931.7142857142858,1855.7962095630467,5643.306704840379,False,143.0,2677.0,424.0,31.335664335664333,4624.0,143.0,4481.0,2692.285714285714,1.450744260552283,0,0.0,4,0,1,8.491676575109382
2006-08-26,0,4218,2492.1428571428573,1871.4337131881384,6235.010283519134,False,4624.0,833.0,295.0,-0.08780276816609,4624.0,143.0,-406.0,1725.8571428571427,0.9222112017501778,0,0.0,5,1,0,0.3447246126540847
2006-08-27,0,182,2394.5714285714284,1984.7799926056337,6364.131413782696,False,4218.0,143.0,865.0,-0.9568515884305357,4624.0,143.0,-4036.0,-2212.5714285714284,-1.114769105727964,0,0.0,6,1,0,0.6293820841124214
2006-08-28,0,1252,1989.857142857143,1868.0415259991262,5725.940194855395,False,182.0,4624.0,4085.0,5.8791208791208796,4624.0,143.0,1070.0,-737.8571428571429,-0.39498968766906906,0,0.0,0,0,0,1.608026610464394
2006-08-29,0,363,1659.2857142857142,1929.8977273667222,5519.081169019159,False,1252.0,4218.0,2677.0,-0.7100638977635783,4624.0,143.0,-889.0,-1296.2857142857142,-0.6716862190089153,0,0.0,1,0,0,0.4126061510940149
2006-08-30,0,159,1563.0,1993.7504022988103,5550.500804597621,False,363.0,182.0,833.0,-0.5619834710743802,4624.0,143.0,-204.0,-1404.0,-0.7042004813336573,0,0.0,2,0,0,0.38696603623537507
2006-08-31,0,1853,1807.2857142857142,1892.9789322903832,5593.243578866481,False,159.0,1252.0,143.0,10.654088050314465,4624.0,159.0,1694.0,45.71428571428578,0.02414938945859293,0,0.0,3,0,0,2.6719742988891237
2006-09-01,0,1106,1304.7142857142858,1431.2052862634953,4167.124858241276,False,1853.0,363.0,4624.0,-0.4031300593631948,4218.0,159.0,-747.0,-198.71428571428578,-0.13884401226929294,0,0.0,4,0,0,0.14937791913505122
2006-09-02,0,124,719.8571428571429,683.4396897487092,2086.736522354561,False,1106.0,159.0,4218.0,-0.8878842676311031,1853.0,124.0,-982.0,-595.8571428571429,-0.8718503520884592,0,0.0,5,1,0,0.5271186901387365
2006-09-03,0,589,778.0,646.3626433099835,2070.725286619967,False,124.0,1853.0,182.0,3.75,1853.0,124.0,465.0,-189.0,-0.29240550801031373,0,0.0,6,1,0,1.0398419278036097
2006-09-04,0,148,620.2857142857143,646.1185944509263,1912.522903187567,False,589.0,1106.0,1252.0,-0.7487266553480476,1853.0,124.0,-441.0,-472.28571428571433,-0.730958234343158,0,0.0,0,0,0,0.4430170458571172
2006-09-05,0,2039,859.7142857142857,821.5927040989188,2502.8996939121234,False,148.0,124.0,363.0,12.777027027027026,2039.0,124.0,1891.0,1179.2857142857142,1.435365350798047,0,0.0,1,0,0,3.696634629536073
2006-09-06,0,162,860.1428571428571,821.1669397005368,2502.4767365439307,False,2039.0,589.0,159.0,-0.9205492888670918,2039.0,124.0,-1877.0,-698.1428571428571,-0.850183823639585,0,0.0,2,0,0,0.5277016604906277
2006-09-07,0,153,617.2857142857143,724.26047669001,2065.8066676657345,False,162.0,148.0,1853.0,-0.05555555555555558,2039.0,124.0,-9.0,-464.28571428571433,-0.6410479693674532,0,0.0,3,0,0,0.23825567816749751
2006-09-08,0,148,480.42857142857144,706.823612401016,1894.0757962306034,False,153.0,2039.0,1106.0,-0.0326797385620915,2039.0,124.0,-5.0,-332.42857142857144,-0.47031332979413115,0,0.0,4,0,0,0.17277960006846876
2006-09-09,0,136,482.14285714285717,705.8289284171334,1893.800713977124,False,148.0,162.0,124.0,-0.08108108108108103,2039.0,136.0,-12.0,-346.14285714285717,-0.4904061569352834,0,0.0,5,1,0,0.19191242519761945
2006-09-10,0,101,412.42857142857144,717.5186076896927,1847.4657868079566,False,136.0,153.0,589.0,-0.25735294117647056,2039.0,101.0,-35.0,-311.42857142857144,-0.43403552709381527,0,0.0,6,1,0,0.21625066977695298
2006-09-11,0,234,424.7142857142857,712.9580899991533,1850.6304657125925,False,101.0,148.0,148.0,1.3168316831683167,2039.0,101.0,133.0,-190.71428571428572,-0.26749718632064384,0,0.0,0,0,0,0.4228319360043045
2006-09-12,0,1372,329.42857142857144,461.47078533130195,1252.3701420911752,True,234.0,136.0,2039.0,4.863247863247863,1372.0,101.0,1138.0,1042.5714285714284,2.259235988754043,1,1.0,1,0,0,2.256544561875881
2006-09-13,0,1599,534.7142857142857,654.027959210135,1842.7702041345556,False,1372.0,101.0,162.0,0.1654518950437318,1599.0,101.0,227.0,1064.2857142857142,1.6272785941724246,0,1.0,2,0,0,0.8609104817212816
2006-09-14,0,125,530.7142857142857,656.8312097451221,1844.37670520453,False,1599.0,234.0,153.0,-0.9218261413383364,1599.0,101.0,-1474.0,-405.71428571428567,-0.6176842292479943,0,1.0,3,0,0,0.6966460155713821
2006-09-15,0,377,563.4285714285714,640.0819887959315,1843.5925490204345,False,125.0,1372.0,148.0,2.016,1599.0,101.0,252.0,-186.42857142857144,-0.29125732606020044,0,0.0,4,0,0,0.6059400641210702
2006-09-16,0,5706,1359.142857142857,2012.024140724247,5383.191138591351,True,377.0,1599.0,136.0,14.13527851458886,5706.0,101.0,5329.0,4346.857142857143,2.160439844269489,1,1.0,5,1,1,4.689973574141536
2006-09-17,0,604,1431.0,1968.1048413808314,5367.209682761662,False,5706.0,125.0,101.0,-0.8941465124430424,5706.0,125.0,-5102.0,-827.0,-0.42020118969767944,0,1.0,6,1,0,0.6206070445049484
2006-09-18,0,692,1496.4285714285713,1928.9014885112597,5354.231548451091,False,604.0,377.0,234.0,0.14569536423841067,5706.0,125.0,88.0,-804.4285714285713,-0.4170397358545448,0,1.0,0,0,0,0.43238774860869333
2006-09-19,0,1277,1482.857142857143,1930.2565829936902,5343.370308844524,False,692.0,5706.0,1372.0,0.8453757225433527,5706.0,125.0,585.0,-205.8571428571429,-0.10664755328610129,0,0.0,1,0,0,0.2486705742859736
2006-09-20,0,4638,1917.0,2272.202309067864,6461.404618135728,False,1277.0,604.0,1599.0,2.6319498825371967,5706.0,125.0,3361.0,2721.0,1.197516601917847,0,0.0,2,0,0,1.0771182813055455
2006-09-21,0,1505,2114.1428571428573,2147.2401999288472,6408.623257000552,False,4638.0,692.0,125.0,-0.6755066839154809,5706.0,377.0,-3133.0,-609.1428571428573,-0.28368640561320446,0,0.0,3,0,0,0.26816691294349176
2006-09-22,0,129,2078.714285714286,2182.436842483322,6443.58797068093,False,1505.0,1277.0,377.0,-0.9142857142857143,5706.0,129.0,-1376.0,-1949.7142857142858,-0.8933657271667544,0,0.0,4,0,0,0.5412494330797926
2006-09-23,0,1858,1529.0,1491.8889592280882,4512.777918456177,False,129.0,4638.0,5706.0,13.4031007751938,4638.0,129.0,1729.0,329.0,0.22052579433590588,0,0.0,5,1,1,3.5779592218160166
2006-09-24,0,2131,1747.142857142857,1444.9954358141795,4637.133728771216,False,1858.0,1505.0,604.0,0.14693218514531758,4638.0,129.0,273.0,383.8571428571429,0.2656459187944772,0,0.0,6,1,0,0.1297091178643964
2006-09-25,0,1591,1875.5714285714287,1373.7823526239347,4623.136133819298,False,2131.0,129.0,692.0,-0.2534021586109808,4638.0,129.0,-540.0,-284.57142857142867,-0.2071444766752538,0,0.0,0,0,0,0.13585110648908402
2006-09-26,0,3679,2218.714285714286,1494.0719208799503,5206.858127474186,False,1591.0,1858.0,1277.0,1.312382149591452,4638.0,129.0,2088.0,1460.2857142857142,0.9773864859543026,0,0.0,1,0,0,0.6701808074818689
2006-09-27,0,152,1577.857142857143,1220.4497024418818,4018.756547740906,False,3679.0,2131.0,4638.0,-0.9586844251155205,3679.0,129.0,-3527.0,-1425.857142857143,-1.1683047063072194,0,0.0,2,0,0,0.6485777534864069
2006-09-28,0,3270,1830.0,1375.3782510034591,4580.756502006918,False,152.0,1591.0,1505.0,20.513157894736842,3679.0,129.0,3118.0,1440.0,1.046984702920485,0,0.0,3,0,0,5.49473411970638
2006-09-29,0,5818,2642.714285714286,1813.707226859369,6270.128739433024,False,3270.0,3679.0,129.0,0.7792048929663609,5818.0,152.0,2548.0,3175.285714285714,1.7507156887040194,0,0.0,4,0,1,0.957551714287997
2006-09-30,0,3264,2843.5714285714284,1790.0194465557115,6423.6103216828515,False,5818.0,152.0,1858.0,-0.43898246820213127,5818.0,152.0,-2554.0,420.42857142857156,0.23487374390753524,0,0.0,5,1,0,0.19195142741817015
2006-07-08,1,2392,2861.285714285714,1802.662264012657,6466.610242311028,False,1702.0,6760.0,640.0,0.4054054054054055,6760.0,1535.0,690.0,-469.2857142857142,-0.26032924805216134,0,0.0,5,1,0,0.19246658816960782
2006-07-09,1,1537,2700.714285714286,1872.194943044635,6445.104171803556,False,2392.0,1535.0,2661.0,-0.3574414715719063,6760.0,1535.0,-855.0,-1163.7142857142858,-0.6215775145755036,0,0.0,6,1,0,0.3069124979944028
2006-07-10,1,1718,2508.5714285714284,1897.6620578264942,6303.895544224417,False,1537.0,1702.0,3063.0,0.11776187378009118,6760.0,1535.0,181.0,-790.5714285714284,-0.4166028514639159,0,0.0,0,0,0,0.17525146645739334
2006-07-11,1,1620,2466.285714285714,1916.273702987625,6298.833120260964,False,1718.0,2392.0,1916.0,-0.057043073341094264,6760.0,1535.0,-98.0,-846.2857142857142,-0.44163091553674066,0,0.0,1,0,0,0.16883158877313278
2006-07-12,1,1635,1734.142857142857,298.7336765813479,2331.6102103055528,False,1620.0,1537.0,6760.0,0.0092592592592593,2392.0,1535.0,15.0,-99.14285714285711,-0.3318770583841057,0,0.0,2,0,0,0.11847178524925181
2006-07-13,1,1595,1742.7142857142858,292.870684936608,2328.4556555875015,False,1635.0,1718.0,1535.0,-0.024464831804281384,2392.0,1537.0,-40.0,-147.71428571428578,-0.5043669041255856,0,0.0,3,0,0,0.1826446243950253
2006-07-14,1,1489,1712.2857142857142,308.45621746892687,2329.198149223568,False,1595.0,1620.0,1702.0,-0.06645768025078369,2392.0,1489.0,-106.0,-223.28571428571422,-0.7238813627395722,0,0.0,4,0,0,0.26997289702154614
2006-07-15,1,1845,1634.142857142857,118.13047669339743,1870.403810529652,False,1489.0,1635.0,2392.0,0.23908663532572194,1845.0,1489.0,356.0,210.8571428571429,1.7849511058429268,0,0.0,5,1,0,0.6845045458764549
2006-07-16,1,1835,1676.7142857142858,130.35172200078995,1937.4177297158658,False,1845.0,1595.0,1537.0,-0.005420054200542035,1845.0,1489.0,-10.0,158.28571428571422,1.2142969783075455,0,0.0,6,1,0,0.4263589559577764
2006-07-17,1,2824,1834.7142857142858,454.92882750518015,2744.571940724646,True,1835.0,1489.0,1718.0,0.5389645776566758,2824.0,1489.0,989.0,989.2857142857142,2.1745944260446,1,1.0,0,0,0,1.145849193529779
2006-07-18,1,2312,1933.5714285714287,475.2283160555064,2884.0280606824417,False,2824.0,1845.0,1620.0,-0.18130311614730876,2824.0,1489.0,-512.0,378.42857142857133,0.7963089544127281,0,1.0,1,0,0,0.574033913081282
2006-07-19,1,2366,2038.0,478.9857339559637,2995.9714679119274,False,2312.0,1835.0,1635.0,0.023356401384083014,2824.0,1489.0,54.0,328.0,0.6847802969897058,0,1.0,2,0,0,0.49551220429241777
2006-07-20,1,2807,2211.1428571428573,510.20042746990725,3231.543712082672,False,2366.0,2824.0,1595.0,0.18639053254437865,2824.0,1489.0,441.0,595.8571428571427,1.1678883417113646,0,0.0,3,0,0,0.45535855273507225
2006-07-21,1,3079,2438.285714285714,488.59585012759226,3415.4774145408987,False,2807.0,2312.0,1489.0,0.09690060562878511,3079.0,1835.0,272.0,640.7142857142858,1.311337933864133,0,0.0,4,0,0,0.48319342825964284
2006-07-22,1,1613,2405.1428571428573,540.6438842008752,3486.4306255446077,False,3079.0,2366.0,1845.0,-0.47612861318609934,3079.0,1613.0,-1466.0,-792.1428571428573,-1.465184136248727,0,0.0,5,1,0,0.6318466009835793
2006-07-23,1,8813,3402.0,2433.559669838952,8269.119339677904,True,1613.0,2807.0,1835.0,4.463732176069436,8813.0,1613.0,7200.0,5411.0,2.2234918029041677,1,1.0,6,1,1,2.2941551750338176
2006-07-24,1,1487,3211.0,2536.764671781756,8284.529343563512,False,8813.0,3079.0,2824.0,-0.8312719845682515,8813.0,1487.0,-7326.0,-1724.0,-0.6796058035580612,0,1.0,0,0,0,0.6956800273873842
2006-07-25,1,846,3001.5714285714284,2679.833692423397,8361.238813418222,False,1487.0,1613.0,2312.0,-0.43106926698049763,8813.0,846.0,-641.0,-2155.5714285714284,-0.8043676093117741,0,1.0,1,0,0,0.6392959800042453
2006-07-26,1,2076,2960.1428571428573,2693.503568995311,8347.149995133479,False,846.0,8813.0,2366.0,1.4539007092198584,8813.0,846.0,1230.0,-884.1428571428573,-0.3282501141032998,0,0.0,2,0,0,0.4783627172411195
2006-07-27,1,1638,2793.1428571428573,2740.4122213377213,8273.9672998183,False,2076.0,1487.0,2807.0,-0.2109826589595376,8813.0,846.0,-438.0,-1155.1428571428573,-0.42152156669472274,0,0.0,3,0,0,0.20027821308303734
2006-07-28,1,2518,2713.0,2738.861807393721,8190.723614787442,False,1638.0,846.0,3079.0,0.5372405372405373,8813.0,846.0,880.0,-195.0,-0.0711974582878228,0,0.0,4,0,0,0.1592292447108723
2006-07-29,1,1447,2689.285714285714,2750.666689749094,8190.619093783902,False,2518.0,2076.0,1613.0,-0.4253375694996029,8813.0,846.0,-1071.0,-1242.2857142857142,-0.45163076806035096,0,0.0,5,1,0,0.26440516119602353
2006-07-30,1,2108,1731.4285714285713,549.6343806394873,2830.6973327075457,False,1447.0,1638.0,8813.0,0.456807187284036,2518.0,846.0,661.0,376.57142857142867,0.6851307614381558,0,0.0,6,1,0,0.3539975633243635
2006-07-31,1,2281,1844.857142857143,572.2483227211272,2989.3537882993974,False,2108.0,2518.0,1487.0,0.08206831119544589,2518.0,846.0,173.0,436.1428571428571,0.7621566236268998,0,0.0,0,0,0,0.2872718960682764
2006-08-01,1,3097,2166.4285714285716,549.4084264439523,3265.245424316476,False,2281.0,1447.0,846.0,0.35773783428320916,3097.0,1447.0,816.0,930.5714285714284,1.6937698201260882,0,0.0,1,0,0,0.6822538956149331
2006-08-02,1,2385,2210.5714285714284,553.3313826701136,3317.234193911656,False,3097.0,2108.0,2076.0,-0.22989990313206332,3097.0,1447.0,-712.0,174.42857142857156,0.31523346359739757,0,0.0,2,0,0,0.16780668804210497
2006-08-03,1,1701,2219.5714285714284,542.8799305994096,3305.3312897702476,False,2385.0,2281.0,1638.0,-0.2867924528301887,3097.0,1447.0,-684.0,-518.5714285714284,-0.9552230424997075,0,0.0,3,0,0,0.4060261780824448
2006-08-04,1,2051,2152.8571428571427,528.6008035595577,3210.058749976258,False,1701.0,3097.0,2518.0,0.20576131687242794,3097.0,1447.0,350.0,-101.85714285714266,-0.19269199033434023,0,0.0,4,0,0,0.11888252583512605
2006-08-05,1,1601,2174.8571428571427,496.5609826837084,3167.9791082245592,False,2051.0,2385.0,1447.0,-0.21940516821062894,3097.0,1601.0,-450.0,-573.8571428571427,-1.1556629524113047,0,0.0,5,1,0,0.45933332539661387
2006-08-06,1,3881,2428.1428571428573,810.0221043427214,4048.1870658283,False,1601.0,1701.0,2108.0,1.424109931292942,3881.0,1601.0,2280.0,1452.8571428571427,1.7936018253477424,0,0.0,6,1,0,0.9837881216949452
2006-08-07,1,1720,2348.0,853.5875272440827,4055.175054488165,False,3881.0,2051.0,2281.0,-0.5568152538005668,3881.0,1601.0,-2161.0,-628.0,-0.735718333034218,0,0.0,0,0,0,0.396705230012118
2006-08-08,1,6040,2768.4285714285716,1643.3812559418323,6055.1910833122365,False,1720.0,1601.0,3097.0,2.511627906976744,6040.0,1601.0,4320.0,3271.5714285714284,1.9907561905279905,0,0.0,1,0,0,1.3246716434289827
2006-08-09,1,3365,2908.4285714285716,1647.0120275965264,6202.452626621624,False,6040.0,3881.0,2385.0,-0.4428807947019867,6040.0,1601.0,-2675.0,456.57142857142844,0.27721195604477794,0,0.0,2,0,0,0.20774438329116895
2006-08-10,1,3288,3135.1428571428573,1560.036690655216,6255.216238453289,False,3365.0,1720.0,1701.0,-0.02288261515601786,6040.0,1601.0,-77.0,152.85714285714266,0.09798304283030175,0,0.0,3,0,0,0.040014718779610076
2006-08-11,1,4746,3520.1428571428573,1580.3062391586677,6680.755335460193,False,3288.0,6040.0,2051.0,0.4434306569343065,6040.0,1601.0,1458.0,1225.8571428571427,0.7757085966785054,0,0.0,4,0,0,0.3823556730710535
2006-08-12,1,5069,4015.5714285714284,1413.1471800138004,6841.865788599029,False,4746.0,3365.0,1601.0,0.06805731142014326,6040.0,1720.0,323.0,1053.4285714285716,0.7454485837517634,0,0.0,5,1,0,0.27792133216815296
2006-08-13,1,4795,4146.142857142857,1440.5998089420302,7027.342475026917,False,5069.0,3288.0,3881.0,-0.05405405405405406,6040.0,1720.0,-274.0,648.8571428571431,0.450407624883405,0,0.0,6,1,0,0.17115618222270526
2006-08-14,1,4910,4601.857142857143,974.2986244082535,6550.45439167365,False,4795.0,4746.0,1720.0,0.023983315954118956,6040.0,3288.0,115.0,308.1428571428569,0.3162714657092888,0,0.0,0,0,0,0.11669084198678081
2006-08-15,1,6275,4635.428571428572,1034.312147781135,6704.052866990842,False,4910.0,5069.0,6040.0,0.2780040733197555,6275.0,3288.0,1365.0,1639.5714285714284,1.585180466300164,0,0.0,1,0,0,0.6243141815349962
2006-08-16,1,6754,5119.571428571428,1129.336509806072,7378.244448183572,False,6275.0,4795.0,3365.0,0.07633466135458167,6754.0,3288.0,479.0,1634.4285714285716,1.4472467176650174,0,0.0,2,0,0,0.5256200165214016
2006-08-17,1,9190,5962.714285714285,1627.3655309820788,9217.445347678444,False,6754.0,4910.0,3288.0,0.3606751554634291,9190.0,4746.0,2436.0,3227.2857142857147,1.9831350935070924,0,0.0,3,0,0,0.7842660715933396
2006-08-18,1,4921,5987.714285714285,1606.77271928191,9201.259724278105,False,9190.0,6275.0,4746.0,-0.4645266594124048,9190.0,4795.0,-4269.0,-1066.7142857142853,-0.6638862275133431,0,0.0,4,0,0,0.34849184448277126
2006-08-19,1,5393,6034.0,1580.346164610783,9194.692329221565,False,4921.0,6754.0,5069.0,0.09591546433651699,9190.0,4795.0,472.0,-641.0,-0.40560733483464106,0,0.0,5,1,0,0.1659414332762536
2006-08-20,1,8134,6511.0,1646.5691604059682,9804.138320811937,False,5393.0,9190.0,4795.0,0.5082514370480251,9190.0,4910.0,2741.0,1623.0,0.985685891106441,0,0.0,6,1,0,0.4720529211492606
2006-08-21,1,9596,7180.428571428572,1829.5819975377724,10839.592566504116,False,8134.0,4921.0,4910.0,0.17973936562576842,9596.0,4921.0,1462.0,2415.5714285714284,1.3202859552725232,0,0.0,0,0,0,0.5070349257518252
2006-08-22,1,8554,7506.0,1844.3220073150696,11194.64401463014,False,9596.0,5393.0,6275.0,-0.10858691121300545,9596.0,4921.0,-1042.0,1048.0,0.5682304880389919,0,0.0,1,0,0,0.22602739861689852
2006-08-23,1,10574,8051.714285714285,2128.052060319154,12307.818406352593,False,8554.0,8134.0,6754.0,0.23614683189151275,10574.0,4921.0,2020.0,2522.2857142857147,1.185255637991713,0,0.0,2,0,0,0.4738761812699777
2006-08-24,1,5482,7522.0,2255.1862450804415,12032.372490160884,False,10574.0,9596.0,9190.0,-0.4815585398146397,10574.0,4921.0,-5092.0,-2040.0,-0.9045816040268629,0,0.0,3,0,1,0.5869931963630619
2006-08-28,1,11,6820.571428571428,3575.8704235073037,13972.312275586035,False,5482.0,8554.0,4921.0,-0.9979934330536301,10574.0,11.0,-5471.0,-6809.571428571428,-1.9043115669860635,0,0.0,0,0,1,1.0660074067085297
2006-07-08,2,1359,2097.5714285714284,1197.288444380726,4492.148317332881,False,2077.0,4725.0,1677.0,-0.34569090033702454,4725.0,1296.0,-718.0,-738.5714285714284,-0.6168700832861869,0,0.0,5,1,0,0.3023272542344215
2006-07-09,2,2170,2116.714285714286,1197.211164092856,4511.136613899998,False,1359.0,1606.0,2036.0,0.5967623252391465,4725.0,1296.0,811.0,53.28571428571422,0.04450819992228152,0,0.0,6,1,0,0.16476845128258516
2006-07-10,2,1408,2132.714285714286,1185.101924489439,4502.918134693164,False,2170.0,2077.0,1296.0,-0.35115207373271884,4725.0,1359.0,-762.0,-724.7142857142858,-0.61152063347741,0,0.0,0,0,0,0.3018202401502732
2006-07-11,2,1329,2096.285714285714,1208.468688642189,4513.223091570092,False,1408.0,1359.0,1584.0,-0.056107954545454586,4725.0,1329.0,-79.0,-767.2857142857142,-0.6349239456080418,0,0.0,1,0,0,0.23625036959917825
2006-07-12,2,1602,1650.142857142857,342.3582083974946,2334.8592739378464,False,1329.0,2170.0,4725.0,0.20541760722347635,2170.0,1329.0,273.0,-48.14285714285711,-0.14062129826531844,0,0.0,2,0,0,0.10057185619873055
2006-07-13,2,1263,1601.142857142857,372.911709198226,2346.966275539309,False,1602.0,1408.0,1606.0,-0.21161048689138573,2170.0,1263.0,-339.0,-338.1428571428571,-0.9067638256847406,0,0.0,3,0,0,0.3702699607125056
2006-07-14,2,1539,1524.2857142857142,308.34272829959434,2140.9711708849027,False,1263.0,1329.0,2077.0,0.21852731591448937,2170.0,1263.0,276.0,14.71428571428578,0.04772055212141553,0,0.0,4,0,0,0.07133402222111777
2006-07-15,2,822,1447.5714285714287,407.2553896278743,2262.082207827177,False,1539.0,1602.0,1359.0,-0.4658869395711501,2170.0,822.0,-717.0,-625.5714285714287,-1.5360666283198174,0,0.0,5,1,0,0.6540950548047235
2006-07-16,2,622,1226.4285714285713,367.98498934189087,1962.398550112353,False,822.0,1263.0,2170.0,-0.24330900243309006,1602.0,622.0,-200.0,-604.4285714285713,-1.6425358982282954,0,0.0,6,1,0,0.6357148149881758
2006-07-17,2,2705,1411.7142857142858,673.964320095585,2759.6429259054557,False,622.0,1539.0,1408.0,3.34887459807074,2705.0,622.0,2083.0,1293.2857142857142,1.918923089152647,0,0.0,0,0,0,1.5088417307211115
2006-07-18,2,2002,1507.857142857143,707.3729399619946,2922.603022781132,False,2705.0,822.0,1329.0,-0.2598890942698706,2705.0,622.0,-703.0,494.1428571428571,0.698560578503046,0,0.0,1,0,0,0.3094684760435337
2006-07-19,2,1938,1555.857142857143,725.9810439608431,3007.819230778829,False,2002.0,622.0,1602.0,-0.031968031968031996,2705.0,622.0,-64.0,382.1428571428571,0.5263813085175479,0,0.0,2,0,0,0.19222546597314977
2006-07-20,2,2446,1724.857142857143,781.9796307175416,3288.8164042922263,False,1938.0,2705.0,1263.0,0.26212590299277605,2705.0,622.0,508.0,721.1428571428571,0.9222015760936425,0,0.0,3,0,0,0.38830202738096886
2006-07-21,2,3144,1954.142857142857,938.116273634107,3830.375404411071,False,2446.0,2002.0,1539.0,0.2853638593622241,3144.0,622.0,698.0,1189.857142857143,1.2683471799975943,0,0.0,4,0,0,0.5152624778397139
